Parent,Child,Ts,Block,Trial,Band,S1_D1 hbo,S2_D1 hbo,S2_D2 hbo,S3_D2 hbo,S4_D2 hbo,S5_D3 hbo,S6_D3 hbo,S7_D3 hbo,S7_D4 hbo,S8_D4 hbo
1207p,1207c,r56,Block 1,Trial 1,task_related,0.4608546194735599,0.21983411150469115,0.32631985471848285,,0.22821622401846955,0.1825464662902453,,,,0.23063579509387439
1207p,1207c,r56,Block 1,Trial 2,all,0.2613056928975788,0.3922706111419813,0.3514553612217625,,0.4308333253325888,0.3772479263982374,0.3597114143631704,0.38556713938060355,0.3944041784625662,0.3222337174818383
1207p,1207c,r56,Block 1,Trial 2,cardiac,0.22993496062857985,0.3982532731260458,0.28181216055679986,,0.38245342542722516,0.371894941388528,0.36035502704770606,0.3867618156652599,0.3707108017513486,0.29717844452413444
1207p,1207c,r56,Block 1,Trial 2,myogenic,0.2600431335765391,0.1941482313366372,0.2420333758998418,,0.3184875454697422,0.2396045722156891,0.17524472830534915,0.16226555583024382,0.24935539989054462,0.2325402161473733
1207p,1207c,r56,Block 1,Trial 2,neurogenic,0.08782513755514046,0.3607490252382935,0.23942589674912387,,0.5278961017028073,0.03468894741286284,0.09811691717371368,0.3897564587487444,0.32862025473521883,0.1783913066272345
1207p,1207c,r56,Block 1,Trial 2,old,0.1975430576895574,0.23238785387567854,0.25756766438469364,,0.36369416841127894,0.19219697206199082,0.1659923793292333,0.2025181428191392,0.2746860269918871,0.2219621251327853
1207p,1207c,r56,Block 1,Trial 2,respiratory,0.18100078821808568,0.22103179617230173,0.2556938358570328,,0.28961084977832285,0.24773418818962442,0.22975128690233138,0.247298296396714,0.2393608728978749,0.21562040983175573
1207p,1207c,r56,Block 1,Trial 2,slow_task_related,0.23200115832149842,0.23016738493946853,0.21804800405165833,,0.3750659577624594,0.20483498366295913,0.1580531928134667,0.2168950687918157,0.27575165872341606,0.2253756011856805
1207p,1207c,r56,Block 1,Trial 2,task_related,0.2784689240949315,0.18808107236499663,0.21115793380755568,,0.32580897803731745,0.2596728555762085,0.17737058555988824,0.16118204149995047,0.2587121709973132,0.24051858531693132
1207p,1207c,r56,Block 1,Trial 3,all,0.2680486309277648,0.3826679382166384,0.34297625003614063,,0.34898339930112543,,,0.3763372135237307,0.3730852083261285,0.2973223531573405
1207p,1207c,r56,Block 1,Trial 3,cardiac,0.2511590661124167,0.4021547588307461,0.275524655289735,,0.3333673156210013,,,0.3578850751606251,0.3187604695721383,0.264438086457767
1207p,1207c,r56,Block 1,Trial 3,myogenic,0.20220723670468208,0.12646080644989374,0.14101232138935132,,0.2982054186142536,,,0.1814554977726146,0.23539726196079985,0.1615856517423412
1207p,1207c,r56,Block 1,Trial 3,neurogenic,0.0988517322699982,0.17615365847822742,0.26255714974776945,,0.0875818202606056,,,0.31996597050711645,0.16499361553074532,0.12134424182188602
1207p,1207c,r56,Block 1,Trial 3,old,0.1728810921215689,0.1649192145096355,0.19341152055870658,,0.2301744957300583,,,0.23794801710919064,0.2495375450043686,0.18117906866223546
1207p,1207c,r56,Block 1,Trial 3,respiratory,0.18752988233920795,0.2650674136729894,0.29843785953816565,,0.14984810158424353,,,0.25155441100887876,0.2932192201646726,0.2327770348842216
1207p,1207c,r56,Block 1,Trial 3,slow_task_related,0.19235541724232177,0.1256997261587345,0.15453477698873452,,0.28409884973958144,,,0.17814715875339532,0.20437075954589976,0.15311157558436717
1207p,1207c,r56,Block 1,Trial 3,task_related,0.2224915474334017,0.10943848176518761,0.11971929041214444,,0.34743606245901226,,,0.13243911873529945,0.217061967800899,0.16335015074183812
1207p,1207c,r56,Block 1,Trial 4,all,0.2872587000943551,0.35055255681883574,0.2982863437397721,0.3154873588236383,0.2963995387078289,0.3339666901878881,0.32756840860290437,0.3068973891130624,0.32981906876248046,0.30114279270822913
1207p,1207c,r56,Block 1,Trial 4,cardiac,0.23255946627114693,0.31533371154122153,0.26282386003889846,0.2582228068458426,0.27859243431279995,0.25512862463646213,0.27386849250477463,0.29056917086752043,0.2946973018277409,0.24122793710192744
1207p,1207c,r56,Block 1,Trial 4,myogenic,0.2078481660136214,0.3054406101359341,0.22440618677023072,0.20620317283043357,0.19565854676522826,0.2973398730288853,0.25693992906379853,0.2304815494485261,0.18469360547512859,0.208559269058561
1207p,1207c,r56,Block 1,Trial 4,neurogenic,0.2544903648742676,0.14806294372984757,0.23085407462744834,0.0628006188145714,0.12920958461819274,0.3566232353667008,0.09030094496899445,0.08937664007349913,0.4205363785981826,0.2874867428864508
1207p,1207c,r56,Block 1,Trial 4,old,0.22887213341740892,0.2839440917386537,0.22249321823967255,0.21770002182844472,0.1854171410547797,0.30444631575971093,0.23517248781070263,0.1859598872079047,0.2390361171188224,0.23710513895510513
1207p,1207c,r56,Block 1,Trial 4,respiratory,0.28080966604665675,0.24300226964662527,0.20240261873964147,0.27290814202776775,0.18575731118348748,0.24521709247390952,0.2595393323382162,0.1791450290372732,0.2264608049980385,0.25957926330574915
1207p,1207c,r56,Block 1,Trial 4,slow_task_related,0.1941528864948733,0.2566491927851502,0.21562656025886762,0.15403667826477285,0.17289476561287773,0.2993654356153108,0.21477115266892358,0.21148302509689698,0.21103955134121907,0.20405881017000413
1207p,1207c,r56,Block 1,Trial 4,task_related,0.17470618656661796,0.2916464160438937,0.2107187498807641,0.18344195535653893,0.18697444923461295,0.28091131256900076,0.2548877575414064,0.25083777263777146,0.14351896471725056,0.1771700833496689
1207p,1207c,r56,Block 2,Trial 1,all,0.2821093660844382,0.37407824771249987,0.3476084720655633,0.38069886104108575,0.35768004484177707,0.3534697272257546,0.35014152634881224,0.3147942626756917,0.34128714844163394,0.31559458035131893
1207p,1207c,r56,Block 2,Trial 1,cardiac,0.24529915275669503,0.333078231279329,0.3007272326781744,0.35135084633026425,0.31967427443539276,0.3165016763222602,0.31807985174953374,0.2851121039715496,0.2976443859551852,0.27222995986468135
1207p,1207c,r56,Block 2,Trial 1,myogenic,0.21936697981931963,0.2509430969460047,0.2651502414924723,0.2948117891495681,0.22365072653165594,0.2000201335584643,0.1948697947233133,0.09712190076227176,0.20535495775792745,0.16119350198652319
1207p,1207c,r56,Block 2,Trial 1,neurogenic,0.3425436230838485,0.19037165511306492,0.12453706646291868,0.29106141713752487,0.3245953214198469,0.2603551419099024,0.4670267752105509,0.2529242861060782,0.41487748050179935,0.21743774602737534
1207p,1207c,r56,Block 2,Trial 1,old,0.23484347017219895,0.23476876407254954,0.22849610676613002,0.26982786662164354,0.2519287909867208,0.22805538473713408,0.2520377492526014,0.13455250556990717,0.260447364324066,0.21743742723574572
1207p,1207c,r56,Block 2,Trial 1,respiratory,0.20884955015299794,0.26554537948789037,0.2358029175317731,0.2398119449527492,0.24557677470945838,0.25555091053422657,0.194476371039363,0.21726833366087414,0.20474988918666018,0.3056121288138829
1207p,1207c,r56,Block 2,Trial 1,slow_task_related,0.26246673492637806,0.24240829306758852,0.21875564929058175,0.3000980205547496,0.22691609128695917,0.21057856826593083,0.24930481584194034,0.13978177557742136,0.24914194648096874,0.13275354277352486
1207p,1207c,r56,Block 2,Trial 1,task_related,0.23665804591562542,0.2591796416681039,0.2491221902387159,0.30301050744922065,0.19543418769010656,0.19453563579493127,0.17913327859256287,0.1033160744828979,0.1957255743666689,0.10545992140297353
1207p,1207c,r56,Block 2,Trial 2,all,0.3048426255575132,,0.36404092793858833,0.3903067584963888,0.394640217293931,0.35373025831658755,0.3410225675664031,0.32506618014732547,,
1207p,1207c,r56,Block 2,Trial 2,cardiac,0.26155474045113014,,0.29387794650877996,0.2770123997795504,0.2702781486358918,0.31661504854920913,0.3143265332283129,0.2837869349531381,,
1207p,1207c,r56,Block 2,Trial 2,myogenic,0.2299416222128186,,0.3418023022921747,0.3606330251229173,0.4077844238544667,0.2337840918123626,0.16482823473890748,0.15504084935391563,,
1207p,1207c,r56,Block 2,Trial 2,neurogenic,0.3836454675377013,,0.21022784869273445,0.6529493981728742,0.6011407849064274,0.1850661221400455,0.16416690316873006,0.4679050334313507,,
1207p,1207c,r56,Block 2,Trial 2,old,0.25862076549850854,,0.2970511669431852,0.3975924172315979,0.4133198659256146,0.22289140508204242,0.19495247811175578,0.22693317026588722,,
1207p,1207c,r56,Block 2,Trial 2,respiratory,0.2598117290063288,,0.2367053466931024,0.2601501407366838,0.269719673123341,0.24007516433157527,0.24394519114014956,0.18031188736124223,,
1207p,1207c,r56,Block 2,Trial 2,slow_task_related,0.2789562353374771,,0.3192749763479888,0.44179216540500943,0.4920388222896922,0.23338580485965033,0.1440521173330247,0.23693276835481497,,
1207p,1207c,r56,Block 2,Trial 2,task_related,0.24521501613179564,,0.35442074024975123,0.3737364319933896,0.45687538514287324,0.2489591830603138,0.13756914497862036,0.16249067280600965,,
1207p,1207c,r56,Block 2,Trial 3,all,0.2523703726514954,0.395216793441263,0.3658307917908439,,,0.3851833485934852,,,0.3904496830836272,0.3486152772440476
1207p,1207c,r56,Block 2,Trial 3,cardiac,0.2257230380035461,0.37459965916978105,0.34040602622328614,,,0.3347483337042491,,,0.3531075414400515,0.2721265852004824
1207p,1207c,r56,Block 2,Trial 3,myogenic,0.1433729905009142,0.29591963980814895,0.2284485316274013,,,0.3190056233646788,,,0.1999785198049405,0.24056504623897496
1207p,1207c,r56,Block 2,Trial 3,neurogenic,0.2747342507873463,0.11591649568610858,0.16257744443744673,,,0.12512990002675567,,,0.560220680151161,0.4062942433597089
1207p,1207c,r56,Block 2,Trial 3,old,0.17313038805403555,0.2713640830513167,0.22331367143061337,,,0.2927105022320036,,,0.26586370317794583,0.2853348391201408
1207p,1207c,r56,Block 2,Trial 3,respiratory,0.17074837291188483,0.25288922413759524,0.24932339364267203,,,0.2592553147821888,,,0.2633833225974654,0.30549402575916473
1207p,1207c,r56,Block 2,Trial 3,slow_task_related,0.16443645500881485,0.24148026084137497,0.22075202672600897,,,0.2735445337014747,,,0.2866872838531886,0.2838745587457201
1207p,1207c,r56,Block 2,Trial 3,task_related,0.1288876022084698,0.28194931802475054,0.23950162773027658,,,0.32137839954330366,,,0.19852778463255477,0.24441883510691273
1207p,1207c,r56,Block 2,Trial 4,all,0.2780225190334443,0.37004625224351334,0.33501727792373315,,,0.3551413487723548,0.3558580640889971,0.37154612378875135,0.34109228889879845,0.26757415785146965
1207p,1207c,r56,Block 2,Trial 4,cardiac,0.23262680742066313,0.35880927857467537,0.26761786507630514,,,0.32675877354988964,0.3268061559938342,0.3098785343275112,0.3044568154067273,0.25405990836937614
1207p,1207c,r56,Block 2,Trial 4,myogenic,0.33354934794421637,0.22284468345608643,0.22965642436684824,,,0.2126628019539249,0.20684169555577506,0.30797109932940037,0.13788128688201295,0.15540871640258144
1207p,1207c,r56,Block 2,Trial 4,neurogenic,0.11003372880270564,0.31156112689445314,0.6130007014741244,,,0.19857155535397708,0.1393814142129338,0.1433544858376378,0.31986668964509385,0.11586255016556395
1207p,1207c,r56,Block 2,Trial 4,old,0.2683452119220037,0.2461093177219544,0.27958378024876557,,,0.23145853281888024,0.21925574734563688,0.2922829177674597,0.18328782330327303,0.15044234299707684
1207p,1207c,r56,Block 2,Trial 4,respiratory,0.17395294444965848,0.21400995137119613,0.16686283665543367,,,0.25393804694784766,0.2478407770312922,0.26356152733309435,0.24878798408143535,0.15972358508181042
1207p,1207c,r56,Block 2,Trial 4,slow_task_related,0.291494812342531,0.2533115222267203,0.3544511138566179,,,0.19236520460634743,0.1741314352907775,0.26670440812868706,0.18713869255555785,0.15875028080547046
1207p,1207c,r56,Block 2,Trial 4,task_related,0.3499795109914586,0.2345377415958786,0.27112087895092957,,,0.19036490489412294,0.18533132714161357,0.30645994630157236,0.14436061165451655,0.1725729470944702
1207p,1207c,r56,Block 3,Trial 1,all,0.3245198924211587,,0.33949252850677314,,0.3744902786038965,0.34979934541129026,0.3890536100194868,,0.3189758208938051,
1207p,1207c,r56,Block 3,Trial 1,cardiac,0.27356867295840837,,0.2802464491561902,,0.2847512922109761,0.32110530537974813,0.30365855370731243,,0.2819767717717788,
1207p,1207c,r56,Block 3,Trial 1,myogenic,0.22692125316986125,,0.3401671283221266,,0.3900823502758568,0.19433716372059698,0.3918412973703797,,0.17604210322211747,
1207p,1207c,r56,Block 3,Trial 1,neurogenic,0.11618288768448642,,0.20486318850406546,,0.3426860683315872,0.2526700589002788,0.0882429253851287,,0.059061602310583924,
1207p,1207c,r56,Block 3,Trial 1,old,0.2640062596172217,,0.28802452748338575,,0.3558045210438259,0.21331064439760183,0.34726042739118895,,0.1773536183708264,
1207p,1207c,r56,Block 3,Trial 1,respiratory,0.37264595692695124,,0.1816381902621556,,0.2702801512290411,0.29415177916156243,0.3330709956232955,,0.25360026107947164,
1207p,1207c,r56,Block 3,Trial 1,slow_task_related,0.1553450048873242,,0.31811432151954133,,0.4110364638521334,0.21796057013260195,0.3068516297686679,,0.14474524406998251,
1207p,1207c,r56,Block 3,Trial 1,task_related,0.16796691024787103,,0.35461503151671314,,0.43306571776473235,0.20677374179874386,0.3773089639171097,,0.17236098332209215,
1207p,1207c,r56,Block 3,Trial 2,all,0.27301042014059834,0.31375347697533906,0.3083298158778411,,0.34185542121518964,0.3464054220391474,0.3541014624153434,,0.32256911176453407,0.29526366454605063
1207p,1207c,r56,Block 3,Trial 2,cardiac,0.25807724592829207,0.30843168011206534,0.24466465115018757,,0.2527153305865411,0.2901769017439575,0.2815784032230335,,0.26211733458033837,0.23702879968115217
1207p,1207c,r56,Block 3,Trial 2,myogenic,0.2614890280020056,0.12393980209256461,0.2095022164624381,,0.35990979127776607,0.22039358637380785,0.2726037683325775,,0.23897170293033804,0.30216243210122534
1207p,1207c,r56,Block 3,Trial 2,neurogenic,0.10464022358112544,0.2379078087087079,0.3234271398862392,,0.34676552691625984,0.39126565158101617,0.4352752509862709,,0.31917617050138486,0.1232902377287491
1207p,1207c,r56,Block 3,Trial 2,old,0.21487772652883125,0.1555096635968527,0.2412768225311441,,0.323420931044469,0.25309896444716284,0.3086248515522373,,0.2712278611478997,0.2715463798826478
1207p,1207c,r56,Block 3,Trial 2,respiratory,0.18558792806141208,0.22336108358488543,0.23758638760235012,,0.23599074917412183,0.2835863416823663,0.2720420666456482,,0.2310545347206782,0.22911145159335614
1207p,1207c,r56,Block 3,Trial 2,slow_task_related,0.2472216192629626,0.14515053577048545,0.23371409579748628,,0.384210623525874,0.2850676369259997,0.31981688941272063,,0.25888201337415767,0.2498149080701418
1207p,1207c,r56,Block 3,Trial 2,task_related,0.293175439204557,0.11525497332005148,0.20479968480612268,,0.3962791351228117,0.25084013886937134,0.28260479218832585,,0.23944927583568124,0.29059366389051716
1207p,1207c,r56,Block 3,Trial 3,all,0.2801115990673236,0.3193924488603507,0.3453188634219809,0.3444912069364491,0.298918250528322,0.3232237589461254,0.32594001901530406,0.30377461246595555,0.3161207761400841,
1207p,1207c,r56,Block 3,Trial 3,cardiac,0.219349279013583,0.2754530961247048,0.2578573400267786,0.2803644147879652,0.27057861534286276,0.28786804546666955,0.2821371455522415,0.2856082222722151,0.27977901962757806,
1207p,1207c,r56,Block 3,Trial 3,myogenic,0.27722237333162414,0.21504124782533418,0.32578477549010076,0.30990157745905583,0.1502927608242447,0.2406656900599301,0.2961780166374282,0.1469253683259784,0.24515928482893332,
1207p,1207c,r56,Block 3,Trial 3,neurogenic,0.38555065146913947,0.06922694125563313,0.19747026131089673,0.2018836434875369,0.18245897781063464,0.23015164471024677,0.22579500861972002,0.13770529952393493,0.07401737554889608,
1207p,1207c,r56,Block 3,Trial 3,old,0.2963363879291992,0.19409911785730677,0.2871948820056394,0.2870710855050222,0.1725975369600528,0.24298049447200487,0.2744265938610811,0.1596385374553005,0.21556812992445137,
1207p,1207c,r56,Block 3,Trial 3,respiratory,0.19964159679555513,0.24554270857399044,0.2934498204771815,0.2670393482149479,0.23155864770274381,0.22957010073597672,0.19642693151554075,0.2186151471582764,0.21972591058886196,
1207p,1207c,r56,Block 3,Trial 3,slow_task_related,0.27855091701382406,0.16760817270251097,0.2904835896832068,0.2664807334087161,0.15955498785795777,0.2402480930322773,0.2999224764093898,0.14256910308325857,0.16073224036736025,
1207p,1207c,r56,Block 3,Trial 3,task_related,0.2440650255870764,0.19931633051596445,0.32046167850573065,0.2873003012407835,0.15217305822263527,0.24350216672135472,0.3238136740740144,0.1441367013798498,0.18868034162609282,
1207p,1207c,r56,Block 3,Trial 4,all,0.2583814282030669,0.398163410917097,0.34240661258917976,,0.2896422806275504,0.3815618992166327,0.35349774260619776,0.34950606878462964,0.34110594745483064,0.32639839902151346
1207p,1207c,r56,Block 3,Trial 4,cardiac,0.2435058863954103,0.3286598368773288,0.3068418352373333,,0.23702215580384825,0.2742012908337571,0.27849377430306804,0.2882768456339131,0.2782387993481644,0.23181375953658792
1207p,1207c,r56,Block 3,Trial 4,myogenic,0.1767054246844298,0.4310442080129995,0.22360183028614472,,0.14879888214884873,0.41126652309330947,0.31187768666772125,0.27045239672926696,0.2121187641881411,0.24066174804775955
1207p,1207c,r56,Block 3,Trial 4,neurogenic,0.1599775440020737,0.20601598879556346,0.3477650688902046,,0.08434876427492131,0.5320958573323538,0.1164749839144032,0.383854879871765,0.13391997227325467,0.4332143691996727
1207p,1207c,r56,Block 3,Trial 4,old,0.18614513881948608,0.3639731960387033,0.2434810574981288,,0.16614199054252746,0.40563952145599136,0.2771130460863573,0.26769859134623986,0.23279247647220844,0.3051440133333373
